match_id,side,win,hero,kills,assists,deaths,denies,last_hits,gold_per_min,total_gold,highest_ks,pings,xp_per_min,kda,neutral_creeps,lane_creeps,lane,is_roaming,duration,radiant_score,dire_score,radiant_team,dire_team,league,patch,start_time,dn_10,dn_20,dn_30,lh_10,lh_20,lh_30,nw_10,nw_20,nw_30,xp_10,xp_20,xp_30,xp_diff_10,xp_diff_20,xp_diff_30,gold_diff_10,gold_diff_20,gold_diff_30
4791302053,Radiant,Lose,Phoenix,4,2,4,4,52,290,6418,3.0,8,320,1.5,1,55,top,No,22:08,10,23,Team Liquid,Vici Gaming,ESL One Birmingham 2019 powered by Intel,7.22,2019-05-28,3.0,4.0,,10.0,49.0,,1946.0,5681.0,,1695.0,5970.0,,-2075.0,-11688.0,,-1245.0,-9567.0,
4791483362,Radiant,Win,Earthshaker,7,14,6,8,189,418,20572,3.0,81,626,3.5,72,118,top,No,49:13,38,40,Team Liquid,Vici Gaming,ESL One Birmingham 2019 powered by Intel,7.22,2019-05-28,5.0,7.0,7.0,49.0,102.0,128.0,2781.0,6356.0,10685.0,3835.0,7867.0,14427.0,411.0,-7827.0,298.0,-315.0,-4366.0,790.0
4791794822,Radiant,Win,Beastmaster,2,13,6,20,203,434,17439,,35,575,2.5,69,140,top,No,40:11,20,25,Team Liquid,Ninjas in Pyjamas,ESL One Birmingham 2019 powered by Intel,7.22,2019-05-28,15.0,15.0,19.0,43.0,69.0,154.0,3200.0,6489.0,11653.0,2909.0,5596.0,13868.0,1715.0,-195.0,9495.0,3844.0,3937.0,6571.0
4791944283,Dire,Lose,Dark Seer,3,10,8,3,284,392,20370,,33,403,1.62,70,212,bot,No,51:58,54,16,Ninjas in Pyjamas,Team Liquid,ESL One Birmingham 2019 powered by Intel,7.22,2019-05-28,2.0,2.0,3.0,50.0,136.0,164.0,2814.0,7603.0,10341.0,2890.0,7682.0,10736.0,-1793.0,-7707.0,-21374.0,-1725.0,-6117.0,-13688.0
4793812060,Dire,Win,Beastmaster,2,12,4,17,163,448,14306,,20,618,3.5,20,151,top,No,31:56,18,22,Newbee,Team Liquid,ESL One Birmingham 2019 powered by Intel,7.22,2019-05-29,11.0,16.0,17.0,34.0,94.0,130.0,3020.0,7111.0,12096.0,3029.0,7956.0,17688.0,-2217.0,-2515.0,17960.0,-1781.0,-2445.0,9950.0
4793983337,Radiant,Lose,Mars,4,5,4,10,120,347,10699,,55,351,2.25,17,108,top,No,30:50,12,32,Team Liquid,Newbee,ESL One Birmingham 2019 powered by Intel,7.22,2019-05-29,7.0,9.0,10.0,29.0,75.0,117.0,2764.0,6274.0,10079.0,2026.0,5724.0,9981.0,167.0,-4569.0,-26808.0,1779.0,-1311.0,-7633.0
4794216692,Dire,Win,Sand King,2,25,4,6,230,422,21915,,44,554,6.75,48,171,bot,No,51:56,23,35,TNC Predator,Team Liquid,ESL One Birmingham 2019 powered by Intel,7.22,2019-05-29,3.0,6.0,6.0,40.0,76.0,119.0,2612.0,5962.0,9689.0,2220.0,5712.0,9689.0,571.0,-90.0,1628.0,78.0,-500.0,-2016.0
4794491877,Dire,Lose,Omniknight,0,4,4,5,107,311,13248,,28,420,1.0,28,77,bot,No,42:36,34,26,TNC Predator,Team Liquid,ESL One Birmingham 2019 powered by Intel,7.22,2019-05-29,0.0,4.0,5.0,10.0,52.0,92.0,1247.0,4632.0,9179.0,1731.0,6217.0,13251.0,165.0,-1279.0,-3528.0,-190.0,481.0,-466.0
4796449659,Dire,Win,Sand King,5,16,1,14,116,423,12083,3.0,25,459,21.0,16,111,bot,No,28:34,8,34,OG,Team Liquid,ESL One Birmingham 2019 powered by Intel,7.22,2019-05-30,9.0,14.0,,54.0,101.0,,3874.0,7587.0,,4373.0,8671.0,,1612.0,8326.0,,1663.0,5994.0,
4796609238,Dire,Lose,Earthshaker,5,7,3,15,222,485,16506,3.0,33,627,4.0,60,163,bot,No,34:02,22,25,OG,Team Liquid,ESL One Birmingham 2019 powered by Intel,7.22,2019-05-30,12.0,12.0,14.0,64.0,110.0,193.0,4001.0,7260.0,13491.0,4737.0,8034.0,16638.0,1679.0,4529.0,14214.0,3586.0,5255.0,8058.0
4799062249,Dire,Lose,Omniknight,1,12,4,10,118,329,16630,,57,337,3.25,32,88,bot,No,50:33,33,22,Gambit Esports,Team Liquid,ESL One Birmingham 2019 powered by Intel,7.22,2019-05-31,4.0,10.0,10.0,12.0,55.0,79.0,1522.0,5345.0,9474.0,1896.0,6025.0,9936.0,-1368.0,-2877.0,-4891.0,-139.0,-1982.0,-4974.0
4799287957,Radiant,Win,Nature's Prophet,3,14,2,12,171,455,13521,,29,494,8.5,37,104,top,No,29:43,25,2,Team Liquid,Gambit Esports,ESL One Birmingham 2019 powered by Intel,7.22,2019-05-31,6.0,6.0,12.0,25.0,77.0,164.0,2202.0,6670.0,12430.0,3015.0,6570.0,12879.0,1272.0,2027.0,13873.0,4246.0,10361.0,19188.0
4799474584,Radiant,Lose,Sand King,0,12,8,6,235,397,18043,,37,511,1.5,64,161,top,No,45:27,23,33,Team Liquid,Gambit Esports,ESL One Birmingham 2019 powered by Intel,7.22,2019-05-31,0.0,4.0,5.0,15.0,71.0,147.0,1555.0,5601.0,9957.0,2054.0,7292.0,12715.0,675.0,1070.0,-2097.0,140.0,-615.0,-3151.0
4857140141,Dire,Win,Dark Seer,6,7,3,1,198,510,16133,6.0,32,488,4.33,53,133,bot,No,31:38,15,23,Gambit Esports,Team Liquid,EPICENTER Major 2019,7.22,2019-06-22,0.0,1.0,1.0,49.0,125.0,188.0,3561.0,8562.0,14305.0,3011.0,7686.0,13725.0,-1194.0,6307.0,14715.0,-210.0,4376.0,16815.0
4857280387,Radiant,Lose,Puck,1,10,9,7,168,373,14752,,51,484,1.22,6,160,top,No,39:33,19,30,Team Liquid,Gambit Esports,EPICENTER Major 2019,7.22,2019-06-22,4.0,6.0,6.0,35.0,93.0,132.0,2533.0,6687.0,10546.0,2532.0,5505.0,11428.0,-794.0,202.0,3315.0,-670.0,-46.0,-351.0
4857432327,Radiant,Win,Axe,8,7,5,4,207,463,17624,6.0,68,541,3.0,70,136,bot,No,38:04,27,11,Team Liquid,Gambit Esports,EPICENTER Major 2019,7.22,2019-06-22,3.0,4.0,4.0,70.0,101.0,155.0,3940.0,7043.0,11458.0,4568.0,7347.0,13468.0,184.0,-3185.0,12907.0,2239.0,-1017.0,5297.0
4857682196,Radiant,Lose,Venomancer,0,7,12,8,163,352,13505,,46,255,0.58,77,77,top,No,38:22,16,32,Team Liquid,Evil Geniuses,EPICENTER Major 2019,7.22,2019-06-22,0.0,7.0,8.0,9.0,73.0,120.0,1419.0,5321.0,9699.0,575.0,5191.0,7971.0,-527.0,-5361.0,-14254.0,-829.0,-2457.0,-5715.0
4857868265,Radiant,Win,Legion Commander,4,15,5,4,98,361,10631,,40,499,3.8,16,81,top,No,29:27,32,13,Team Liquid,Evil Geniuses,EPICENTER Major 2019,7.22,2019-06-22,1.0,4.0,4.0,26.0,70.0,94.0,2385.0,6284.0,9867.0,1705.0,6187.0,12903.0,-713.0,2997.0,17561.0,956.0,2403.0,8816.0
4858009797,Radiant,Win,Doom,6,21,1,9,174,600,19600,6.0,46,633,27.0,44,122,bot,No,32:40,41,9,Team Liquid,Evil Geniuses,EPICENTER Major 2019,7.22,2019-06-22,7.0,9.0,9.0,53.0,122.0,166.0,3804.0,10139.0,16228.0,3594.0,9385.0,15911.0,-200.0,4124.0,18059.0,1299.0,7953.0,15391.0
4861909497,Dire,Win,Axe,10,10,4,1,263,495,23149,3.0,117,576,5.0,92,154,bot,No,46:46,16,27,PSG.LGD,Team Liquid,EPICENTER Major 2019,7.22,2019-06-24,0.0,1.0,1.0,65.0,126.0,184.0,3847.0,8147.0,13480.0,4101.0,9066.0,14692.0,450.0,4187.0,3155.0,457.0,1224.0,907.0
4862093137,Radiant,Win,Axe,8,14,8,2,173,424,18274,3.0,106,485,2.75,100,69,top,No,43:06,34,26,Team Liquid,PSG.LGD,EPICENTER Major 2019,7.22,2019-06-24,1.0,1.0,2.0,46.0,91.0,109.0,2763.0,6498.0,10736.0,3105.0,7068.0,10883.0,-309.0,5979.0,-4862.0,-408.0,6948.0,8162.0
4862569782,Dire,Win,Axe,3,7,4,2,132,376,8911,3.0,67,405,2.5,56,73,bot,No,23:42,7,19,Virtus.pro,Team Liquid,EPICENTER Major 2019,7.22,2019-06-24,0.0,2.0,,45.0,102.0,,2632.0,6324.0,,2263.0,6684.0,,1270.0,5317.0,,1051.0,4656.0,
4862639921,Dire,Lose,Batrider,1,13,11,6,187,412,17043,,78,451,1.27,48,137,bot,No,41:22,43,23,Virtus.pro,Team Liquid,EPICENTER Major 2019,7.22,2019-06-24,6.0,6.0,6.0,23.0,86.0,143.0,2225.0,6692.0,11349.0,2604.0,7562.0,12754.0,456.0,3204.0,-407.0,625.0,-85.0,-825.0
4862724858,Dire,Win,Beastmaster,4,8,4,11,71,393,8822,4.0,40,423,3.0,19,57,top,No,22:27,11,23,Virtus.pro,Team Liquid,EPICENTER Major 2019,7.22,2019-06-24,10.0,11.0,,28.0,71.0,,2873.0,7124.0,,3239.0,7809.0,,2239.0,5007.0,,3134.0,11137.0,
4870893860,Dire,Lose,Doom,2,7,3,16,257,545,23180,,75,445,3.0,82,182,top,No,42:32,24,12,Vici Gaming,Team Liquid,EPICENTER Major 2019,7.22,2019-06-28,9.0,14.0,15.0,53.0,122.0,186.0,3728.0,9168.0,15318.0,4101.0,8455.0,12857.0,-141.0,-3000.0,-9602.0,94.0,-2706.0,-6637.0
4871042223,Radiant,Win,Beastmaster,1,13,2,25,159,410,14664,,38,495,7.0,45,120,bot,No,35:46,25,11,Team Liquid,Vici Gaming,EPICENTER Major 2019,7.22,2019-06-28,19.0,25.0,25.0,33.0,83.0,126.0,2393.0,7425.0,11599.0,2097.0,7611.0,11001.0,-988.0,976.0,-2261.0,-620.0,2993.0,8040.0
4871142851,Dire,Lose,Dark Seer,0,9,5,1,188,332,12643,,40,350,1.8,44,142,bot,No,38:05,29,15,Vici Gaming,Team Liquid,EPICENTER Major 2019,7.22,2019-06-28,0.0,1.0,1.0,20.0,82.0,132.0,1946.0,5849.0,9389.0,1699.0,6153.0,9440.0,-274.0,-8023.0,-17162.0,619.0,-2937.0,-9503.0
4874722743,Radiant,Win,Sand King,5,20,8,5,179,386,18785,3.0,103,553,3.12,33,136,top,No,48:40,31,27,Team Liquid,Virtus.pro,EPICENTER Major 2019,7.22,2019-06-30,2.0,4.0,5.0,15.0,65.0,105.0,1665.0,6245.0,9473.0,1720.0,6129.0,9933.0,-1043.0,3471.0,5739.0,-1296.0,1078.0,4646.0
4874877277,Radiant,Win,Sand King,7,19,2,7,81,407,10622,4.0,78,503,13.0,15,71,top,No,26:06,37,15,Team Liquid,Virtus.pro,EPICENTER Major 2019,7.22,2019-06-30,5.0,7.0,,34.0,64.0,,3053.0,7827.0,,3046.0,8416.0,,1467.0,8431.0,,2595.0,7997.0,
4875096452,Radiant,Win,Centaur Warrunner,1,15,7,16,216,438,18622,,76,467,2.29,65,156,top,No,42:31,43,23,Team Liquid,Vici Gaming,EPICENTER Major 2019,7.22,2019-06-30,9.0,16.0,16.0,20.0,77.0,142.0,2012.0,6194.0,10856.0,1610.0,5762.0,11792.0,1646.0,8898.0,10804.0,1873.0,7497.0,14246.0
4875286435,Dire,Lose,Mars,0,3,6,8,126,337,9121,,77,360,0.5,17,109,bot,No,27:04,26,12,Vici Gaming,Team Liquid,EPICENTER Major 2019,7.22,2019-06-30,7.0,8.0,,43.0,88.0,,2686.0,6085.0,,3368.0,6306.0,,318.0,-908.0,,-320.0,-510.0,
4875430981,Radiant,Lose,Enigma,4,8,6,51,237,488,19341,,29,450,2.0,69,193,top,No,39:38,24,32,Team Liquid,Vici Gaming,EPICENTER Major 2019,7.22,2019-06-30,21.0,26.0,42.0,36.0,109.0,190.0,3116.0,8626.0,14552.0,3735.0,8874.0,14655.0,597.0,-2975.0,-12903.0,976.0,-697.0,-2324.0
4875616323,Dire,Win,Centaur Warrunner,0,17,8,6,268,354,22986,,137,451,2.12,101,157,bot,No,04:56,39,24,Vici Gaming,Team Liquid,EPICENTER Major 2019,7.22,2019-06-30,3.0,5.0,5.0,52.0,109.0,168.0,2822.0,6870.0,10429.0,3558.0,8106.0,11249.0,-36.0,-6819.0,-17216.0,-869.0,-3949.0,-7024.0
4875804229,Dire,Lose,Centaur Warrunner,3,2,8,15,137,338,11187,,24,334,0.62,29,112,bot,No,33:06,35,10,Vici Gaming,Team Liquid,EPICENTER Major 2019,7.22,2019-06-30,11.0,15.0,15.0,38.0,87.0,125.0,2880.0,6056.0,8888.0,2743.0,5998.0,8923.0,-269.0,-7090.0,-23951.0,265.0,-6120.0,-18245.0
4967601727,Radiant,Lose,Beastmaster,1,8,6,21,271,434,20781,,54,618,1.5,74,211,top,No,47:53,15,39,Team Liquid,Newbee,The International 2019,7.22,2019-08-15,16.0,20.0,20.0,43.0,99.0,162.0,2921.0,6601.0,10379.0,3341.0,6743.0,11277.0,-146.0,-8209.0,-23157.0,-236.0,-1824.0,-2435.0
4967654870,Dire,Lose,Axe,1,3,10,8,169,285,11799,,90,330,0.4,76,97,top,No,41:24,39,15,Newbee,Team Liquid,The International 2019,7.22,2019-08-15,4.0,8.0,8.0,61.0,112.0,142.0,3368.0,6481.0,9099.0,3955.0,7267.0,11493.0,-260.0,-6088.0,-22577.0,510.0,-2755.0,-9559.0
4967821629,Radiant,Win,Sand King,0,31,5,1,136,373,14745,,90,554,6.2,19,112,bot,No,39:32,41,14,Team Liquid,Chaos EC,The International 2019,7.22,2019-08-15,1.0,1.0,1.0,34.0,92.0,114.0,2377.0,6462.0,10210.0,3003.0,9088.0,14358.0,969.0,15117.0,17581.0,338.0,8652.0,13739.0
4967897880,Radiant,Win,Nature's Prophet,2,13,4,14,86,410,9136,,33,335,3.75,13,76,top,No,22:17,21,5,Team Liquid,Chaos EC,The International 2019,7.22,2019-08-15,7.0,14.0,,25.0,77.0,,2092.0,7329.0,,1690.0,5556.0,,503.0,6215.0,,330.0,5942.0,
4968169805,Dire,Lose,Bristleback,0,4,6,9,152,370,9657,,18,446,0.67,26,128,top,No,26:06,29,10,Team Secret,Team Liquid,The International 2019,7.22,2019-08-15,6.0,8.0,,56.0,118.0,,3176.0,7466.0,,3984.0,9434.0,,-789.0,-937.0,,-1206.0,-5173.0,
4968242416,Radiant,Lose,Omniknight,1,4,6,9,109,348,10109,,23,319,0.83,18,97,bot,No,29:03,10,29,Team Liquid,Team Secret,The International 2019,7.22,2019-08-15,2.0,8.0,9.0,15.0,71.0,109.0,1797.0,6029.0,10105.0,1618.0,5585.0,9275.0,-158.0,-1614.0,-28805.0,-60.0,1002.0,-11067.0
4969295489,Radiant,Lose,Centaur Warrunner,2,10,5,3,159,325,12940,,61,354,2.4,47,110,top,No,39:49,18,25,Team Liquid,Mineski,The International 2019,7.22,2019-08-16,0.0,2.0,2.0,38.0,89.0,107.0,2384.0,6622.0,9440.0,2399.0,7767.0,10076.0,-1209.0,33.0,-8214.0,-2154.0,-2613.0,1202.0
4969351370,Radiant,Win,Beastmaster,5,17,0,12,141,505,14468,5.0,58,647,22.0,24,115,top,No,28:39,35,13,Team Liquid,Mineski,The International 2019,7.22,2019-08-16,12.0,12.0,,46.0,100.0,,3500.0,8642.0,,2878.0,8724.0,,3380.0,14805.0,,4100.0,14152.0,
4969568760,Radiant,Lose,Nature's Prophet,4,18,7,17,417,631,29383,,101,642,3.14,77,339,bot,No,46:34,26,32,Team Liquid,PSG.LGD,The International 2019,7.22,2019-08-16,5.0,8.0,12.0,28.0,109.0,203.0,2554.0,7771.0,13893.0,2357.0,6680.0,11701.0,151.0,1097.0,-7691.0,1458.0,2504.0,-2944.0
4969674124,Radiant,Lose,Omniknight,3,9,6,6,138,385,15682,,27,454,2.0,20,117,top,No,40:44,23,32,Team Liquid,PSG.LGD,The International 2019,7.22,2019-08-16,1.0,5.0,6.0,22.0,86.0,108.0,1901.0,6042.0,10110.0,2070.0,6615.0,10718.0,-137.0,-1882.0,-11697.0,1574.0,3687.0,-453.0
4971219223,Radiant,Win,Beastmaster,2,13,2,20,195,446,13283,,69,561,7.5,40,128,top,No,29:47,24,12,Team Liquid,Alliance,The International 2019,7.22,2019-08-17,12.0,19.0,20.0,36.0,116.0,195.0,2595.0,7669.0,12745.0,1899.0,7860.0,14878.0,-855.0,-3501.0,13802.0,-244.0,2483.0,12506.0
4971301802,Dire,Lose,Beastmaster,6,10,6,17,168,390,17407,4.0,74,436,2.67,27,150,bot,No,44:38,35,21,Alliance,Team Liquid,The International 2019,7.22,2019-08-17,15.0,16.0,17.0,32.0,67.0,98.0,3219.0,7792.0,11270.0,1848.0,7332.0,10745.0,-1988.0,6925.0,-13231.0,-1564.0,2934.0,-4755.0
4971602368,Dire,Win,Sand King,4,32,10,6,263,431,26025,,221,519,3.6,29,231,bot,No,00:23,35,49,KEEN GAMING,Team Liquid,The International 2019,7.22,2019-08-17,1.0,5.0,5.0,35.0,83.0,103.0,2525.0,6619.0,10123.0,2470.0,6562.0,11180.0,-589.0,2636.0,15333.0,-942.0,1726.0,9775.0
4971762994,Radiant,Win,Enigma,6,28,5,38,238,551,26291,,154,719,6.8,79,162,top,No,47:43,46,28,Team Liquid,KEEN GAMING,The International 2019,7.22,2019-08-17,19.0,25.0,30.0,43.0,102.0,145.0,2999.0,8246.0,11899.0,2735.0,6169.0,10434.0,-835.0,-1806.0,5411.0,-321.0,-302.0,5467.0
4973040677,Radiant,Lose,Enchantress,10,16,3,20,253,375,26218,9.0,173,549,8.67,66,193,bot,No,09:55,39,45,Team Liquid,TNC Predator,The International 2019,7.22,2019-08-18,11.0,16.0,17.0,37.0,79.0,117.0,2637.0,6585.0,11221.0,3009.0,7362.0,13916.0,571.0,4106.0,-6375.0,1086.0,2126.0,-3000.0
4973159453,Dire,Lose,Enigma,2,11,8,29,175,414,14821,,7,389,1.62,48,140,bot,No,35:48,47,17,TNC Predator,Team Liquid,The International 2019,7.22,2019-08-18,20.0,24.0,28.0,34.0,89.0,157.0,2998.0,6478.0,12202.0,3460.0,6807.0,12174.0,-765.0,-5056.0,-19864.0,-2970.0,-8514.0,-14765.0
4977344912,Radiant,Win,Tidehunter,2,21,2,1,279,481,19568,,90,736,11.5,93,136,bot,No,40:41,25,16,Team Liquid,Fnatic,The International 2019,7.22,2019-08-20,0.0,0.0,1.0,57.0,154.0,218.0,3211.0,8526.0,12749.0,3059.0,8896.0,16132.0,-2389.0,-1275.0,-16.0,-1230.0,-1813.0,-2808.0
4978988612,Dire,Win,Tidehunter,1,15,4,6,252,425,14025,,34,685,4.0,42,144,top,No,33:00,14,21,TNC Predator,Team Liquid,The International 2019,7.22,2019-08-21,5.0,5.0,5.0,47.0,128.0,200.0,2499.0,6654.0,11372.0,2768.0,7239.0,16003.0,-1059.0,-2435.0,14624.0,-2655.0,-4206.0,3426.0
4979109318,Radiant,Win,Underlord,0,12,5,7,274,421,19295,,45,543,2.4,135,137,top,No,45:50,22,19,Team Liquid,TNC Predator,The International 2019,7.22,2019-08-21,3.0,6.0,6.0,36.0,134.0,183.0,2367.0,7327.0,10644.0,2827.0,8515.0,11308.0,-1382.0,-2659.0,-3339.0,-2598.0,-5620.0,-1316.0
4981755910,Dire,Win,Night Stalker,4,15,1,12,87,335,11859,3.0,47,384,19.0,12,85,top,No,35:24,15,25,Royal Never Give Up,Team Liquid,The International 2019,7.22,2019-08-23,5.0,10.0,12.0,35.0,66.0,84.0,2694.0,5561.0,9023.0,2214.0,5909.0,9820.0,-464.0,-827.0,-1805.0,226.0,-727.0,762.0
4981810133,Radiant,Win,Sand King,5,24,10,8,289,385,30062,,85,579,2.9,102,185,bot,No,18:05,52,35,Team Liquid,Royal Never Give Up,The International 2019,7.22,2019-08-23,4.0,6.0,6.0,38.0,92.0,134.0,2477.0,7201.0,10399.0,3267.0,9387.0,13654.0,-808.0,1789.0,3606.0,-472.0,1604.0,5250.0
4982103916,Radiant,Win,Tidehunter,1,18,5,5,201,371,16200,,65,650,3.8,68,126,top,No,43:40,23,21,Team Liquid,Evil Geniuses,The International 2019,7.22,2019-08-23,0.0,2.0,4.0,41.0,90.0,151.0,2608.0,6219.0,9939.0,2799.0,7015.0,11586.0,-1749.0,-4083.0,-15676.0,-1611.0,-3502.0,-4642.0
4982200558,Radiant,Win,Dark Seer,5,25,1,2,164,426,13085,3.0,33,509,30.0,59,99,top,No,30:43,33,10,Team Liquid,Evil Geniuses,The International 2019,7.22,2019-08-23,1.0,2.0,2.0,62.0,120.0,161.0,3586.0,7534.0,12177.0,4233.0,8310.0,13005.0,628.0,9832.0,19828.0,2223.0,8569.0,25357.0
4983935086,Radiant,Win,Tidehunter,2,14,1,14,105,382,10581,,47,408,16.0,15,103,top,No,27:42,26,8,Team Liquid,Team Secret,The International 2019,7.22,2019-08-24,12.0,14.0,,38.0,82.0,,2872.0,7154.0,,2823.0,6994.0,,2102.0,6130.0,,1591.0,9283.0,
4984038549,Dire,Win,Dark Seer,9,11,3,1,245,498,19903,4.0,48,570,6.67,60,153,bot,No,39:58,10,25,Team Secret,Team Liquid,The International 2019,7.22,2019-08-24,0.0,1.0,1.0,34.0,147.0,187.0,2355.0,8181.0,12679.0,3015.0,8630.0,13794.0,-444.0,910.0,7275.0,-1433.0,3280.0,11668.0
4985705053,Radiant,Lose,Tiny,3,5,10,31,240,361,18910,,33,420,0.8,42,219,bot,No,52:23,18,38,Team Liquid,PSG.LGD,The International 2019,7.22,2019-08-25,17.0,31.0,31.0,40.0,79.0,118.0,2676.0,6495.0,9713.0,2492.0,5603.0,9595.0,582.0,-1031.0,-11820.0,-318.0,-315.0,-4705.0
4985787596,Radiant,Win,Dark Seer,3,24,1,6,291,426,25169,,102,490,27.0,40,246,top,No,59:05,31,29,Team Liquid,PSG.LGD,The International 2019,7.22,2019-08-25,4.0,5.0,5.0,43.0,85.0,122.0,2856.0,5956.0,9664.0,2872.0,6309.0,10267.0,-140.0,-5181.0,-9036.0,-101.0,-4977.0,-7890.0
4985891168,Dire,Win,Tidehunter,3,18,3,1,162,424,15504,3.0,39,606,7.0,70,82,bot,No,36:34,8,30,PSG.LGD,Team Liquid,The International 2019,7.22,2019-08-25,0.0,0.0,0.0,22.0,77.0,136.0,2045.0,6427.0,11733.0,2280.0,6416.0,15769.0,-306.0,4689.0,11476.0,1377.0,9304.0,17342.0
4986133311,Radiant,Win,Tidehunter,5,21,4,8,145,370,17969,3.0,109,550,6.5,21,126,top,No,48:34,33,24,Team Liquid,OG,The International 2019,7.22,2019-08-25,6.0,7.0,8.0,44.0,75.0,120.0,3177.0,7151.0,10793.0,2496.0,7039.0,11394.0,-265.0,3818.0,5730.0,1467.0,5325.0,10460.0
4986260666,Radiant,Lose,Tidehunter,1,6,12,7,118,280,9076,,46,301,0.58,12,107,top,No,32:25,11,40,Team Liquid,OG,The International 2019,7.22,2019-08-25,3.0,5.0,6.0,30.0,62.0,103.0,2323.0,5022.0,8083.0,2338.0,5973.0,8684.0,289.0,-1877.0,-26568.0,-1237.0,-2612.0,-17728.0
4986362254,Radiant,Lose,Tidehunter,2,7,12,4,57,237,5541,,12,294,0.75,22,32,top,No,23:23,11,36,Team Liquid,OG,The International 2019,7.22,2019-08-25,4.0,4.0,,24.0,46.0,,2069.0,4492.0,,1513.0,4362.0,,-3498.0,-10695.0,,-2973.0,-15342.0,
4986461644,Dire,Lose,Omniknight,0,3,3,2,117,401,9851,,30,382,1.0,6,108,top,No,24:34,20,11,OG,Team Liquid,The International 2019,7.22,2019-08-25,1.0,2.0,,58.0,100.0,,3537.0,7746.0,,4168.0,8208.0,,487.0,-4483.0,,1142.0,622.0,
5139381599,Radiant,Win,Earthshaker,13,18,4,20,332,602,32648,8.0,97,719,7.75,93,237,top,No,54:14,54,29,Nigma,Ad Finem,DreamLeague Season 13,7.23,2019-12-03,9.0,17.0,18.0,36.0,103.0,160.0,2972.0,7647.0,12512.0,2976.0,8363.0,15845.0,2309.0,1570.0,7712.0,2589.0,1236.0,2489.0
5139617536,Dire,Lose,Abaddon,1,1,5,22,127,365,10962,,36,491,0.4,16,119,bot,No,30:02,29,14,Team Secret,Nigma,DreamLeague Season 13,7.23,2019-12-03,14.0,21.0,22.0,36.0,86.0,124.0,3011.0,7372.0,10766.0,3785.0,9160.0,13625.0,-200.0,-8113.0,-27163.0,402.0,-2148.0,-11479.0
5139708786,Radiant,Win,Batrider,5,21,5,3,73,344,12137,3.0,33,576,5.2,9,64,bot,No,35:17,42,16,Nigma,Team Secret,DreamLeague Season 13,7.23,2019-12-03,1.0,3.0,3.0,17.0,50.0,64.0,2403.0,6519.0,9959.0,2967.0,9107.0,12845.0,3426.0,10466.0,19971.0,3609.0,8326.0,17831.0
5139798722,Radiant,Lose,Venomancer,0,11,4,21,159,401,14182,,24,410,2.75,24,150,top,No,35:22,18,28,Nigma,Team Secret,DreamLeague Season 13,7.23,2019-12-03,11.0,20.0,21.0,41.0,99.0,137.0,2787.0,7264.0,11654.0,2293.0,7027.0,11491.0,1125.0,-3966.0,-13932.0,103.0,-1271.0,-3538.0
5139889143,Dire,Lose,Omniknight,0,3,6,6,97,331,10492,,18,355,0.5,22,78,bot,No,31:42,30,16,Alliance,Nigma,DreamLeague Season 13,7.23,2019-12-03,3.0,5.0,6.0,19.0,73.0,91.0,1739.0,6284.0,9538.0,2045.0,6884.0,9947.0,-237.0,-5041.0,-24976.0,-886.0,-1473.0,-10891.0
5139956476,Dire,Lose,Sand King,3,14,10,11,134,356,11225,,38,459,1.7,22,120,bot,No,31:32,42,22,Alliance,Nigma,DreamLeague Season 13,7.23,2019-12-03,6.0,9.0,11.0,28.0,90.0,129.0,2530.0,6594.0,10629.0,1855.0,7267.0,13643.0,675.0,-3513.0,-10706.0,1093.0,-3571.0,-4833.0
5142133612,Dire,Win,Dark Seer,4,16,3,12,148,437,13488,3.0,9,615,6.67,26,128,bot,No,30:52,13,22,Team Singularity,Nigma,WePlay! Bukovel Minor 2020,7.23,2019-12-05,6.0,12.0,12.0,45.0,100.0,136.0,2811.0,7166.0,12073.0,2208.0,7131.0,14296.0,-635.0,-2927.0,11416.0,-2666.0,-5955.0,-4798.0
5142217211,Radiant,Win,Legion Commander,2,15,2,14,133,349,11208,,59,663,8.5,11,106,top,No,32:07,23,22,Nigma,Team Singularity,WePlay! Bukovel Minor 2020,7.23,2019-12-05,10.0,14.0,14.0,43.0,104.0,133.0,3293.0,7274.0,10391.0,3002.0,8769.0,15317.0,2332.0,155.0,1014.0,2052.0,-712.0,-886.0
5142431867,Dire,Win,Legion Commander,8,10,3,32,86,458,10373,6.0,22,735,6.0,10,106,bot,No,22:39,11,29,ViKin.gg,Nigma,WePlay! Bukovel Minor 2020,7.23,2019-12-05,18.0,30.0,,41.0,84.0,,3275.0,7835.0,,3203.0,10526.0,,2554.0,8701.0,,3141.0,5729.0,
5142515656,Dire,Lose,Legion Commander,4,7,7,6,64,312,8122,3.0,23,379,1.57,20,48,bot,No,26:02,33,17,ViKin.gg,Nigma,WePlay! Bukovel Minor 2020,7.23,2019-12-05,4.0,6.0,,23.0,58.0,,2255.0,6319.0,,2068.0,6715.0,,243.0,2194.0,,1972.0,6556.0,
5142581127,Dire,Lose,Earthshaker,3,9,9,15,96,325,12285,3.0,45,420,1.33,24,80,bot,No,37:48,36,24,ViKin.gg,Nigma,WePlay! Bukovel Minor 2020,7.23,2019-12-05,10.0,15.0,15.0,21.0,60.0,81.0,2063.0,6680.0,9429.0,2746.0,8672.0,11722.0,288.0,-1407.0,-13741.0,1512.0,-2080.0,-6641.0
